"","country","year","emissions"
"8726","Niger",2002,0.069535908
"8727","Nigeria",2002,0.755715044
"8728","Niue",2002,4.053805049
"8729","Norway",2002,8.251537816
"8730","Oman",2002,11.05951375
"8731","Pakistan",2002,0.758432009
"8732","Palau",2002,9.366644527
"8733","Panama",2002,1.912707094
"8734","Papua New Guinea",2002,0.620618406
"8735","Paraguay",2002,0.700425964
"8736","Peru",2002,1.022777716
"8737","Philippines",2002,0.884670288
"8738","Poland",2002,7.766173342
"8739","Portugal",2002,6.410089131
"8740","Qatar",2002,45.62677335
"8741","Reunion",2002,4.151698597
"8742","Romania",2002,4.187281375
"8743","Russia",2002,10.70318054
"8744","Rwanda",2002,0.079266717
"8745","Samoa",2002,0.801174309
"8746","Sao Tome and Principe",2002,0.402485347
"8747","Saudi Arabia",2002,15.20645942
"8748","Senegal",2002,0.453614553
"8749","Serbia",2002,4.519796804
"8750","Seychelles",2002,6.729497354
"8751","Sierra Leone",2002,0.135093694
"8752","Singapore",2002,11.71233261
"8753","Slovak Republic",2002,7.257179056
"8754","Slovenia",2002,7.742774178
"8755","Solomon Islands",2002,0.398820971
"8756","Somalia",2002,0.073415653
"8757","South Africa",2002,7.555187225
"8758","Spain",2002,7.602854664
"8759","Sri Lanka",2002,0.575273236
"8760","Sudan",2002,0.284958808
"8761","Suriname",2002,4.688988306
"8762","Swaziland",2002,1.039610803
"8763","Sweden",2002,6.450358359
"8764","Switzerland",2002,5.611965123
"8765","Syria",2002,2.302944969
"8766","Taiwan",2002,10.59284664
"8767","Tajikistan",2002,0.299245491
"8768","Tanzania",2002,0.100179091
"8769","Thailand",2002,3.340746828
"8770","Timor-Leste",2002,0.181661429
"8771","Togo",2002,0.243916008
"8772","Tonga",2002,1.48068879
"8773","Trinidad and Tobago",2002,20.65777693
"8774","Tunisia",2002,2.181157781
"8775","Turkey",2002,3.142425025
"8776","Turkmenistan",2002,8.748011544
"8777","Turks and Caicos Islands",2002,4.296129144
"8778","Uganda",2002,0.064678129
"8779","Ukraine",2002,6.63417913
"8780","United Arab Emirates",2002,26.02284928
"8781","United Kingdom",2002,8.963441073
"8782","United States",2002,19.58778636
"8783","Uruguay",2002,1.389315323
"8784","Uzbekistan",2002,5.020897834
"8785","Wallis et Futuna",2002,1.772927172
"8786","Vanuatu",2002,0.433467828
"8787","Venezuela",2002,7.646174345
"8788","West Bank and Gaza",2002,0.344120852
"8789","Western Sahara",2002,0.658252088
"8790","Vietnam",2002,0.879492136
"8791","Zambia",2002,0.184131046
"8792","Zimbabwe",2002,0.94634606
"8793","Afghanistan",2003,0.022703695
"8794","Albania",2003,1.382066271
"8795","Algeria",2003,2.899236274
"8796","Andorra",2003,7.414281032
"8797","Angola",2003,0.587810214
"8798","Anguilla",2003,3.214323664
"8799","Antigua and Barbuda",2003,4.756310474
"8800","Argentina",2003,3.502902225
"8801","Armenia",2003,1.120167569
"8802","Aruba",2003,23.27741935
"8803","Australia",2003,17.46183995
"8804","Austria",2003,8.889629244
"8805","Azerbaijan",2003,3.654527368
"8806","Bahamas",2003,4.893601246
"8807","Bahrain",2003,25.44486405
"8808","Bangladesh",2003,0.248178278
"8809","Barbados",2003,4.709422681
"8810","Belarus",2003,5.416118375
"8811","Belgium",2003,11.14472772
"8812","Belize",2003,1.391576127
"8813","Benin",2003,0.323936884
"8814","Bermuda",2003,8.006702799
"8815","Bhutan",2003,0.604817292
"8816","Bolivia",2003,1.602519203
"8817","Bosnia and Herzegovina",2003,6.142586576
"8818","Botswana",2003,2.33007509
"8819","Brazil",2003,1.770560438
"8820","British Virgin Islands",2003,3.590413131
"8821","Brunei",2003,15.35964859
"8822","Bulgaria",2003,6.033540911
"8823","Burkina Faso",2003,0.080474192
"8824","Burundi",2003,0.024127167
"8825","Cambodia",2003,0.182711565
"8826","Cameroon",2003,0.22611674
"8827","Canada",2003,17.49953067
"8828","Cape Verde",2003,0.549962937
"8829","Cayman Islands",2003,10.0456621
"8830","Chad",2003,0.04165805
"8831","Chile",2003,3.450754865
"8832","China",2003,3.498358878
"8833","Colombia",2003,1.375837526
"8834","Comoros",2003,0.16248927
"8835","Congo, Dem. Rep.",2003,0.031381178
"8836","Congo, Rep.",2003,0.322519519
"8837","Costa Rica",2003,1.592540657
"8838","Cote d'Ivoire",2003,0.31277628
"8839","Croatia",2003,5.282068991
"8840","Cuba",2003,2.273667684
"8841","Cyprus",2003,7.76215084
"8842","Denmark",2003,10.35004201
"8843","Djibouti",2003,0.522035811
"8844","Dominica",2003,1.642581888
"8845","Ecuador",2003,2.041963069
"8846","Egypt",2003,2.06927612
"8847","El Salvador",2003,1.090506491
"8848","Equatorial Guinea",2003,10.51924916
"8849","Eritrea",2003,0.175129659
"8850","Estonia",2003,12.6113665
"8851","Ethiopia",2003,0.069879245
"8852","Faeroe Islands",2003,16.37456466
"8853","Fiji",2003,1.054234126
"8854","Finland",2003,13.21960352
"8855","France",2003,6.439525682
"8856","French Guiana",2003,3.916395634
"8857","French Polynesia",2003,3.218485218
"8858","Gabon",2003,1.013042031
"8859","Gambia",2003,0.222407483
"8860","Georgia",2003,0.82562343
"8861","Germany",2003,10.10292354
"8862","Ghana",2003,0.370208698
"8863","Gibraltar",2003,12.51906606
"8864","Greece",2003,8.615670327
"8865","Greenland",2003,9.353083292
"8866","Grenada",2003,2.116868079
"8867","Guadeloupe",2003,4.661707242
"8868","Guatemala",2003,0.867980937
"8869","Guinea",2003,0.153477477
"8870","Guinea-Bissau",2003,0.147805044
"8871","Guyana",2003,2.11312436
"8872","Haiti",2003,0.191102709
"8873","Honduras",2003,1.024106755
"8874","Hong Kong, China",2003,5.872270853
"8875","Hungary",2003,5.828235983
"8876","Iceland",2003,7.479532244
"8877","India",2003,1.159068258
"8878","Indonesia",2003,1.427895896
"8879","Iran",2003,6.153554262
"8880","Iraq",2003,3.515701201
"8881","Ireland",2003,10.80478789
"8882","Israel",2003,10.25114086
"8883","Italy",2003,8.093183667
"8884","Jamaica",2003,4.051490356
"8885","Japan",2003,9.805642598
"8886","Jordan",2003,3.427255194
"8887","Kazakhstan",2003,10.28152014
"8888","Kenya",2003,0.199791151
"8889","Kiribati",2003,0.454326995
"8890","Kuwait",2003,28.98802857
"8891","Latvia",2003,3.036411086
"8892","Lebanon",2003,4.629661392
"8893","Liberia",2003,0.175039365
"8894","Libya",2003,8.872426742
"8895","Lithuania",2003,3.746261426
"8896","Luxembourg",2003,22.18861555
"8897","Macao, China",2003,3.343809491
"8898","Macedonia, FYR",2003,5.576434583
"8899","Madagascar",2003,0.101014407
"8900","Malawi",2003,0.078798216
"8901","Malaysia",2003,6.394672388
"8902","Maldives",2003,2.084895842
"8903","Mali",2003,0.043537599
"8904","Malta",2003,6.37701639
"8905","Marshall Islands",2003,1.622044417
"8906","Martinique",2003,5.802898226
"8907","Mauritania",2003,0.511449849
"8908","Mauritius",2003,2.550271807
"8909","Mexico",2003,3.903615383
"8910","Micronesia, Fed. Sts.",2003,1.353950304
"8911","Moldova",2003,1.10101378
"8912","Mongolia",2003,3.232633598
"8913","Montenegro",2003,3.418872403
"8914","Montserrat",2003,14.04003762
"8915","Morocco",2003,1.261581055
"8916","Mozambique",2003,0.097239785
"8917","Myanmar",2003,0.214751544
"8918","Namibia",2003,0.932942032
"8919","Nauru",2003,9.098428453
"8920","Nepal",2003,0.112902376
"8921","Netherlands",2003,10.84569481
"8922","Netherlands Antilles",2003,30.3659367
"8923","New Caledonia",2003,12.30447077
"8924","New Zealand",2003,8.439927785
"8925","Nicaragua",2003,0.834110052
"8926","Niger",2003,0.072617315
"8927","Nigeria",2003,0.699869981
"8928","Niue",2003,4.147812971
"8929","Norway",2003,9.349531076
"8930","Oman",2003,13.8647792
"8931","Pakistan",2003,0.776311968
"8932","Palau",2003,9.679493688
"8933","Panama",2003,1.968497429
"8934","Papua New Guinea",2003,0.68366595
"8935","Paraguay",2003,0.717085342
"8936","Peru",2003,0.979999437
"8937","Philippines",2003,0.86914812
"8938","Poland",2003,7.980185568
"8939","Portugal",2003,5.854301933
"8940","Qatar",2003,55.32262178
"8941","Reunion",2003,4.035275576
"8942","Romania",2003,4.375354927
"8943","Russia",2003,11.07690138
"8944","Rwanda",2003,0.076993775
"8945","Samoa",2003,0.839189986
"8946","Sao Tome and Principe",2003,0.445831476
"8947","Saudi Arabia",2003,14.65197595
"8948","Senegal",2003,0.486730894
"8949","Serbia",2003,4.863690464
"8950","Seychelles",2003,6.825046943
"8951","Sierra Leone",2003,0.137983913
"8952","Singapore",2003,7.618604765
"8953","Slovak Republic",2003,7.300549325
"8954","Slovenia",2003,7.771158218
"8955","Solomon Islands",2003,0.404341381
"8956","Somalia",2003,0.072121011
"8957","South Africa",2003,8.165662922
"8958","Spain",2003,7.637238997
"8959","Sri Lanka",2003,0.55028812
"8960","Sudan",2003,0.311233555
"8961","Suriname",2003,4.602163791
"8962","Swaziland",2003,0.956471368
"8963","Sweden",2003,6.130266398
"8964","Switzerland",2003,5.501697578
"8965","Syria",2003,3.103545487
"8966","Taiwan",2003,10.93656567
"8967","Tajikistan",2003,0.327508873
"8968","Tanzania",2003,0.103456859
"8969","Thailand",2003,3.55172122
"8970","Timor-Leste",2003,0.173230082
"8971","Togo",2003,0.282964931
"8972","Tonga",2003,1.766022135
"8973","Trinidad and Tobago",2003,21.20440662
"8974","Tunisia",2003,2.200638128
"8975","Turkey",2003,3.293506192
"8976","Turkmenistan",2003,9.081640674
"8977","Turks and Caicos Islands",2003,4.006504065
"8978","Uganda",2003,0.064135222
"8979","Ukraine",2003,7.393012154
"8980","United Arab Emirates",2003,31.41231635
"8981","United Kingdom",2003,9.069662878
"8982","United States",2003,19.5033538
"8983","Uruguay",2003,1.383637806
"8984","Uzbekistan",2003,4.812649856
"8985","Wallis et Futuna",2003,1.779441671
"8986","Vanuatu",2003,0.403397877
"8987","Venezuela",2003,7.4635815
"8988","West Bank and Gaza",2003,0.374235226
"8989","Western Sahara",2003,0.61203387
"8990","Vietnam",2003,0.96784037
"8991","Zambia",2003,0.192078064
"8992","Zimbabwe",2003,0.842467063
"8993","Afghanistan",2004,0.02747237
"8994","Albania",2004,1.332965957
"8995","Algeria",2004,2.762219639
"8996","Andorra",2004,7.499690095
"8997","Angola",2004,1.177610138
"8998","Anguilla",2004,3.36314301
"8999","Antigua and Barbuda",2004,4.913204085
"9000","Argentina",2004,4.072843801
"9001","Armenia",2004,1.190051716
"9002","Aruba",2004,22.80421892
"9003","Australia",2004,17.34623728
"9004","Austria",2004,8.77880008
"9005","Azerbaijan",2004,3.783992486
"9006","Bahamas",2004,5.475436261
"9007","Bahrain",2004,26.06337581
"9008","Bangladesh",2004,0.286703397
"9009","Barbados",2004,4.794768356
"9010","Belarus",2004,5.878412349
"9011","Belgium",2004,10.74369108
"9012","Belize",2004,1.387398204
"9013","Benin",2004,0.339506861
"9014","Bermuda",2004,10.49996088
"9015","Bhutan",2004,0.479452055
"9016","Bolivia",2004,1.456394027
"9017","Bosnia and Herzegovina",2004,6.509389836
"9018","Botswana",2004,2.363620756
"9019","Brazil",2004,1.837108443
"9020","British Virgin Islands",2004,3.882571398
"9021","Brunei",2004,15.0604638
"9022","Bulgaria",2004,6.006152124
"9023","Burkina Faso",2004,0.080035373
"9024","Burundi",2004,0.028126862
"9025","Cambodia",2004,0.185362581
"9026","Cameroon",2004,0.230484812
"9027","Canada",2004,17.28981435
"9028","Cape Verde",2004,0.565572085
"9029","Cayman Islands",2004,9.91917464
"9030","Chad",2004,0.039860154
"9031","Chile",2004,3.721850285
"9032","China",2004,4.065723469
"9033","Colombia",2004,1.299164209
"9034","Comoros",2004,0.164036753
"9035","Congo, Dem. Rep.",2004,0.034723415
"9036","Congo, Rep.",2004,0.342642829
"9037","Costa Rica",2004,1.636129904
"9038","Cote d'Ivoire",2004,0.432179251
"9039","Croatia",2004,5.179208014
"9040","Cuba",2004,2.225462106
"9041","Cyprus",2004,7.219226243
"9042","Denmark",2004,9.36852657
"9043","Djibouti",2004,0.577436551
"9044","Dominica",2004,1.592195348
"9045","Ecuador",2004,2.169375743
"9046","Egypt",2004,2.071494326
"9047","El Salvador",2004,1.055822349
"9048","Equatorial Guinea",2004,8.846591635
"9049","Eritrea",2004,0.178309134
"9050","Estonia",2004,12.76651916
"9051","Ethiopia",2004,0.072295294
"9052","Faeroe Islands",2004,16.60579498
"9053","Fiji",2004,1.383222114
"9054","Finland",2004,12.83667686
"9055","France",2004,6.437106167
"9056","French Guiana",2004,3.574812793
"9057","French Polynesia",2004,3.133006388
"9058","Gabon",2004,1.314812872
"9059","Gambia",2004,0.220929965
"9060","Georgia",2004,0.956499094
"9061","Germany",2004,10.00700282
"9062","Ghana",2004,0.347918133
"9063","Gibraltar",2004,12.73457669
"9064","Greece",2004,8.714337988
"9065","Greenland",2004,10.22071843
"9066","Grenada",2004,2.004131895
"9067","Guadeloupe",2004,4.143940918
"9068","Guatemala",2004,0.936710015
"9069","Guinea",2004,0.150967661
"9070","Guinea-Bissau",2004,0.150406146
"9071","Guyana",2004,2.188928165
"9072","Haiti",2004,0.215718255
"9073","Honduras",2004,1.092420807
"9074","Hong Kong, China",2004,5.642391203
"9075","Hungary",2004,5.672051192
"9076","Iceland",2004,7.621056368
"9077","India",2004,1.200723575
"9078","Indonesia",2004,1.503093722
"9079","Iran",2004,6.494673898
"9080","Iraq",2004,4.285499487
"9081","Ireland",2004,10.75766491
"9082","Israel",2004,9.765522382
"9083","Italy",2004,8.113530975
"9084","Jamaica",2004,4.02041805
"9085","Japan",2004,9.972653819
"9086","Jordan",2004,3.692444815
"9087","Kazakhstan",2004,11.43539763
"9088","Kenya",2004,0.219669222
"9089","Kiribati",2004,0.486736432
"9090","Kuwait",2004,29.01534684
"9091","Latvia",2004,3.075016166
"9092","Lebanon",2004,4.210477695
"9093","Liberia",2004,0.202734097
"9094","Libya",2004,8.907861601
"9095","Lithuania",2004,3.883479116
"9096","Luxembourg",2004,24.98994577
"9097","Macao, China",2004,3.673475465
"9098","Macedonia, FYR",2004,5.504403342
"9099","Madagascar",2004,0.104140784
"9100","Malawi",2004,0.078196861
"9101","Malaysia",2004,6.538271649
"9102","Maldives",2004,2.671358727
"9103","Mali",2004,0.044210382
"9104","Malta",2004,6.321481987
"9105","Marshall Islands",2004,1.693349754
"9106","Martinique",2004,6.086200367
"9107","Mauritania",2004,0.550397152
"9108","Mauritius",2004,2.563816445
"9109","Mexico",2004,3.904951024
"9110","Micronesia, Fed. Sts.",2004,1.346479873
"9111","Moldova",2004,1.189684386
"9112","Mongolia",2004,3.400594905
"9113","Montenegro",2004,3.739135948
"9114","Montserrat",2004,13.09031692
"9115","Morocco",2004,1.439624399
"9116","Mozambique",2004,0.094898059
"9117","Myanmar",2004,0.269884952
"9118","Namibia",2004,0.960029964
"9119","Nauru",2004,8.718050327
"9120","Nepal",2004,0.10361353
"9121","Netherlands",2004,10.90208575
"9122","Netherlands Antilles",2004,31.51364629
"9123","New Caledonia",2004,11.22952767
"9124","New Zealand",2004,8.520526027
"9125","Nicaragua",2004,0.826298871
"9126","Niger",2004,0.076858019
"9127","Nigeria",2004,0.711427662
"9128","Niue",2004,4.24382716
"9129","Norway",2004,9.300466284
"9130","Oman",2004,11.76620965
"9131","Pakistan",2004,0.844278696
"9132","Palau",2004,9.443013685
"9133","Panama",2004,1.824132584
"9134","Papua New Guinea",2004,0.753289336
"9135","Paraguay",2004,0.706488543
"9136","Peru",2004,1.170715367
"9137","Philippines",2004,0.882323645
"9138","Poland",2004,7.988454823
"9139","Portugal",2004,6.01254637
"9140","Qatar",2004,62.06937698
"9141","Reunion",2004,4.035501188
"9142","Romania",2004,4.366713078
"9143","Russia",2004,11.10699781
"9144","Rwanda",2004,0.076510514
"9145","Samoa",2004,0.856988631
"9146","Sao Tome and Principe",2004,0.487877357
"9147","Saudi Arabia",2004,17.05015534
"9148","Senegal",2004,0.498992753
"9149","Serbia",2004,5.343477041
"9150","Seychelles",2004,9.007918739
"9151","Sierra Leone",2004,0.129573769
"9152","Singapore",2004,6.843890705
"9153","Slovak Republic",2004,7.160088597
"9154","Slovenia",2004,7.880375256
"9155","Solomon Islands",2004,0.393213385
"9156","Somalia",2004,0.070453284
"9157","South Africa",2004,9.043477623
"9158","Spain",2004,7.942453804
"9159","Sri Lanka",2004,0.610095096
"9160","Sudan",2004,0.381532112
"9161","Suriname",2004,4.64618695
"9162","Swaziland",2004,0.940525386
"9163","Sweden",2004,6.072200103
"9164","Switzerland",2004,5.486627622
"9165","Syria",2004,2.838465771
"9166","Taiwan",2004,11.51947956
"9167","Tajikistan",2004,0.401025172
"9168","Tanzania",2004,0.11518087
"9169","Thailand",2004,3.819561062
"9170","Timor-Leste",2004,0.1806937
"9171","Togo",2004,0.264169418
"9172","Tonga",2004,1.718418656
"9173","Trinidad and Tobago",2004,23.64577023
"9174","Tunisia",2004,2.286900966
"9175","Turkey",2004,3.352171129
"9176","Turkmenistan",2004,9.226054808
"9177","Turks and Caicos Islands",2004,3.641824223
"9178","Uganda",2004,0.067280409
"9179","Ukraine",2004,7.257285789
"9180","United Arab Emirates",2004,30.95380899
"9181","United Kingdom",2004,9.022277534
"9182","United States",2004,19.69046185
"9183","Uruguay",2004,1.689063569
"9184","Uzbekistan",2004,4.640350382
"9185","Wallis et Futuna",2004,1.789241315
"9186","Vanuatu",2004,0.267560481
"9187","Venezuela",2004,6.421846254
"9188","West Bank and Gaza",2004,0.535766454
"9189","Western Sahara",2004,0.572679886
"9190","Vietnam",2004,1.100628526
"9191","Zambia",2004,0.190337117
"9192","Zimbabwe",2004,0.787884075
"9193","Afghanistan",2005,0.036779904
"9194","Albania",2005,1.353788699
"9195","Algeria",2005,3.257009779
"9196","Andorra",2005,7.390954533
"9197","Angola",2005,1.161661852
"9198","Anguilla",2005,3.7817396
"9199","Antigua and Barbuda",2005,4.893782672
"9200","Argentina",2005,4.160611395
"9201","Armenia",2005,1.421960886
"9202","Aruba",2005,22.50914228
"9203","Australia",2005,17.7739756
"9204","Austria",2005,9.017237523
"9205","Azerbaijan",2005,3.998027302
"9206","Bahamas",2005,5.005876373
"9207","Bahrain",2005,26.49808846
"9208","Bangladesh",2005,0.267095016
"9209","Barbados",2005,5.001792956
"9210","Belarus",2005,6.011031743
"9211","Belgium",2005,10.41989843
"9212","Belize",2005,1.409518521
"9213","Benin",2005,0.314131037
"9214","Bermuda",2005,6.918238994
"9215","Bhutan",2005,0.600643417
"9216","Bolivia",2005,1.347341369
"9217","Bosnia and Herzegovina",2005,6.774749156
"9218","Botswana",2005,2.459206198
"9219","Brazil",2005,1.867213313
"9220","British Virgin Islands",2005,4.001819009
"9221","Brunei",2005,14.11642887
"9222","Bulgaria",2005,6.189984255
"9223","Burkina Faso",2005,0.079280882
"9224","Burundi",2005,0.021237208
"9225","Cambodia",2005,0.207797214
"9226","Cameroon",2005,0.210555232
"9227","Canada",2005,17.43992599
"9228","Cape Verde",2005,0.620308477
"9229","Cayman Islands",2005,9.821178031
"9230","Chad",2005,0.040841066
"9231","Chile",2005,3.786388427
"9232","China",2005,4.427592166
"9233","Colombia",2005,1.415873837
"9234","Comoros",2005,0.171080013
"9235","Congo, Dem. Rep.",2005,0.038760823
"9236","Congo, Rep.",2005,0.411999361
"9237","Costa Rica",2005,1.644694223
"9238","Cote d'Ivoire",2005,0.434198441
"9239","Croatia",2005,5.201202045
"9240","Cuba",2005,2.310595418
"9241","Cyprus",2005,7.265423287
"9242","Denmark",2005,8.689944331
"9243","Djibouti",2005,0.585130269
"9244","Dominica",2005,1.649135534
"9245","Ecuador",2005,2.227352744
"9246","Egypt",2005,2.253172813
"9247","El Salvador",2005,1.066576228
"9248","Equatorial Guinea",2005,7.752779839
"9249","Eritrea",2005,0.170821858
"9250","Estonia",2005,12.46690151
"9251","Ethiopia",2005,0.068036682
"9252","Faeroe Islands",2005,15.87992319
"9253","Fiji",2005,1.658251809
"9254","Finland",2005,10.41897471
"9255","France",2005,6.427193278
"9256","French Guiana",2005,3.267439961
"9257","French Polynesia",2005,3.337649259
"9258","Gabon",2005,1.522061132
"9259","Gambia",2005,0.214584949
"9260","Georgia",2005,1.131857615
"9261","Germany",2005,9.77250761
"9262","Ghana",2005,0.321429252
"9263","Gibraltar",2005,13.36772714
"9264","Greece",2005,8.822795988
"9265","Greenland",2005,10.64288629
"9266","Grenada",2005,2.105761806
"9267","Guadeloupe",2005,3.849138879
"9268","Guatemala",2005,0.979149895
"9269","Guinea",2005,0.130583803
"9270","Guinea-Bissau",2005,0.155492757
"9271","Guyana",2005,1.921199979
"9272","Haiti",2005,0.222025801
"9273","Honduras",2005,1.097989028
"9274","Hong Kong, China",2005,5.953476178
"9275","Hungary",2005,5.741221451
"9276","Iceland",2005,7.426179107
"9277","India",2005,1.237672175
"9278","Indonesia",2005,1.504425379
"9279","Iran",2005,6.729845975
"9280","Iraq",2005,4.194502711
"9281","Ireland",2005,10.46903005
"9282","Israel",2005,9.120903923
"9283","Italy",2005,8.067625767
"9284","Jamaica",2005,3.969317929
"9285","Japan",2005,9.795391138
"9286","Jordan",2005,3.935727966
"9287","Kazakhstan",2005,11.66185127
"9288","Kenya",2005,0.240397827
"9289","Kiribati",2005,0.677624618
"9290","Kuwait",2005,31.59889176
"9291","Latvia",2005,3.112374548
"9292","Lebanon",2005,4.008304503
"9293","Liberia",2005,0.232728229
"9294","Libya",2005,9.030495877
"9295","Lithuania",2005,4.096320923
"9296","Luxembourg",2005,25.24659319
"9297","Macao, China",2005,3.816032739
"9298","Macedonia, FYR",2005,5.533887867
"9299","Madagascar",2005,0.097376153
"9300","Malawi",2005,0.071488434
"9301","Malaysia",2005,6.79521184
"9302","Maldives",2005,2.37208147
"9303","Mali",2005,0.043131879
"9304","Malta",2005,6.593451341
"9305","Marshall Islands",2005,1.620641723
"9306","Martinique",2005,6.275820639
"9307","Mauritania",2005,0.549894894
"9308","Mauritius",2005,2.713365193
"9309","Mexico",2005,4.0851864
"9310","Micronesia, Fed. Sts.",2005,1.072330522
"9311","Moldova",2005,1.299485303
"9312","Mongolia",2005,3.39413011
"9313","Montenegro",2005,3.539748704
"9314","Montserrat",2005,12.4426981
"9315","Morocco",2005,1.505877239
"9316","Mozambique",2005,0.087738671
"9317","Myanmar",2005,0.250691754
"9318","Namibia",2005,1.110603086
"9319","Nauru",2005,8.700810757
"9320","Nepal",2005,0.118808734
"9321","Netherlands",2005,10.56163794
"9322","Netherlands Antilles",2005,30.8370123
"9323","New Caledonia",2005,12.28146097
"9324","New Zealand",2005,8.204089692
"9325","Nicaragua",2005,0.796287939
"9326","Niger",2005,0.063773593
"9327","Nigeria",2005,0.74870905
"9328","Niue",2005,4.349545275
"9329","Norway",2005,9.178368631
"9330","Oman",2005,12.30316676
"9331","Pakistan",2005,0.861188616
"9332","Palau",2005,9.578351586
"9333","Panama",2005,2.111691007
"9334","Papua New Guinea",2005,0.75674093
"9335","Paraguay",2005,0.649675518
"9336","Peru",2005,1.347387227
"9337","Philippines",2005,0.87467904
"9338","Poland",2005,7.954155601
"9339","Portugal",2005,6.193609691
"9340","Qatar",2005,63.1874356
"9341","Reunion",2005,4.51625268
"9342","Romania",2005,4.394088872
"9343","Russia",2005,11.23126521
"9344","Rwanda",2005,0.057380533
"9345","Samoa",2005,0.87477414
"9346","Sao Tome and Principe",2005,0.504514421
"9347","Saudi Arabia",2005,16.53858332
"9348","Senegal",2005,0.538942505
"9349","Serbia",2005,5.077285886
"9350","Seychelles",2005,8.342014616
"9351","Sierra Leone",2005,0.106013432
"9352","Singapore",2005,7.115879149
"9353","Slovak Republic",2005,7.233132478
"9354","Slovenia",2005,7.924575925
"9355","Solomon Islands",2005,0.382428171
"9356","Somalia",2005,0.069299414
"9357","South Africa",2005,8.287456989
"9358","Spain",2005,8.144403925
"9359","Sri Lanka",2005,0.58670256
"9360","Sudan",2005,0.350443336
"9361","Suriname",2005,4.766063014
"9362","Swaziland",2005,0.922549579
"9363","Sweden",2005,5.709937986
"9364","Switzerland",2005,5.579360883
"9365","Syria",2005,2.739071584
"9366","Taiwan",2005,11.42528229
"9367","Tajikistan",2005,0.377846374
"9368","Tanzania",2005,0.144660963
"9369","Thailand",2005,3.840357209
"9370","Timor-Leste",2005,0.174194129
"9371","Togo",2005,0.247470866
"9372","Tonga",2005,1.562200688
"9373","Trinidad and Tobago",2005,21.72594204
"9374","Tunisia",2005,2.300148418
"9375","Turkey",2005,3.483062855
"9376","Turkmenistan",2005,9.55620722
"9377","Turks and Caicos Islands",2005,3.96318496
"9378","Uganda",2005,0.080345994
"9379","Ukraine",2005,7.114472751
"9380","United Arab Emirates",2005,28.53970008
"9381","United Kingdom",2005,9.001867972
"9382","United States",2005,19.62757965
"9383","Uruguay",2005,1.738133813
"9384","Uzbekistan",2005,4.311694928
"9385","Wallis et Futuna",2005,2.058912988
"9386","Vanuatu",2005,0.260453663
"9387","Venezuela",2005,6.811162455
"9388","West Bank and Gaza",2005,0.771369263
"9389","Western Sahara",2005,0.541089914
"9390","Vietnam",2005,1.177629288
"9391","Zambia",2005,0.198330217
"9392","Zimbabwe",2005,0.856967286
"9393","Afghanistan",2006,0.047089636
"9394","Albania",2006,1.224310364
"9395","Algeria",2006,3.113135178
"9396","Andorra",2006,6.839939571
"9397","Angola",2006,1.308848969
"9398","Anguilla",2006,3.664572625
"9399","Antigua and Barbuda",2006,5.006748909
"9400","Argentina",2006,4.464492014
"9401","Armenia",2006,1.427325514
"9402","Aruba",2006,22.13329958
"9403","Australia",2006,17.89312837
"9404","Austria",2006,8.6494461
"9405","Azerbaijan",2006,4.500681609
"9406","Bahamas",2006,4.695545558
"9407","Bahrain",2006,24.02689968
"9408","Bangladesh",2006,0.338118365
"9409","Barbados",2006,5.059113167
"9410","Belarus",2006,6.323492475
"9411","Belgium",2006,10.19806569
"9412","Belize",2006,1.417945547
"9413","Benin",2006,0.49235403
"9414","Bermuda",2006,8.093935249
"9415","Bhutan",2006,0.581509385
"9416","Bolivia",2006,1.601935245
"9417","Bosnia and Herzegovina",2006,7.183842696
"9418","Botswana",2006,2.44392364
"9419","Brazil",2006,1.849542335
"9420","British Virgin Islands",2006,4.448838359
"9421","Brunei",2006,13.02037624
"9422","Bulgaria",2006,6.36437645
"9423","Burkina Faso",2006,0.093032044
"9424","Burundi",2006,0.025018854
"9425","Cambodia",2006,0.22191174
"9426","Cameroon",2006,0.213278123
"9427","Canada",2006,16.86231777
"9428","Cape Verde",2006,0.643991745
"9429","Cayman Islands",2006,9.625409592
"9430","Chad",2006,0.04036062
"9431","Chile",2006,3.909644149
"9432","China",2006,4.879028386
"9433","Colombia",2006,1.44026659
"9434","Comoros",2006,0.183178187
"9435","Congo, Dem. Rep.",2006,0.040893521
"9436","Congo, Rep.",2006,0.368833081
"9437","Costa Rica",2006,1.697011744
"9438","Cote d'Ivoire",2006,0.381753139
"9439","Croatia",2006,5.226528119
"9440","Cuba",2006,2.432699957
"9441","Cyprus",2006,7.429369477
"9442","Denmark",2006,10.1053826
"9443","Djibouti",2006,0.592056967
"9444","Dominica",2006,1.601164483
"9445","Ecuador",2006,2.176390677
"9446","Egypt",2006,2.363415679
"9447","El Salvador",2006,1.126953876
"9448","Equatorial Guinea",2006,7.593759438
"9449","Eritrea",2006,0.120753268
"9450","Estonia",2006,12.04455033
"9451","Ethiopia",2006,0.071313208
"9452","Faeroe Islands",2006,15.80883617
"9453","Fiji",2006,1.642823386
"9454","Finland",2006,12.56959193
"9455","France",2006,6.232633759
"9456","French Guiana",2006,2.761640226
"9457","French Polynesia",2006,3.295637542
"9458","Gabon",2006,1.414503757
"9459","Gambia",2006,0.218019952
"9460","Georgia",2006,1.384029306
"9461","Germany",2006,9.799174272
"9462","Ghana",2006,0.418918978
